IAC Sensor kit, v0.1
Scale 1:
Success!
Scale 2:
Success!
Time of Flight:
Success!
Sensors initiated!
load_cell_1: -316023 load_cell_2: -316024 load_cell_3: -316060 load_cell_4: -316088 time_of_flight: 233
load_cell_1: -321214 load_cell_2: -321235 load_cell_3: -321234 load_cell_4: -321235 time_of_flight: 229
load_cell_1: -324258 load_cell_2: -324259 load_cell_3: -324258 load_cell_4: -324271 time_of_flight: 226
load_cell_1: -328208 load_cell_2: -328231 load_cell_3: -328267 load_cell_4: -328311 time_of_flight: 220
load_cell_1: -334052 load_cell_2: -334053 load_cell_3: -334052 load_cell_4: -334053 time_of_flight: 223
load_cell_1: -340118 load_cell_2: -340119 load_cell_3: -340119 load_cell_4: -340131 time_of_flight: 223
load_cell_1: -345245 load_cell_2: -345311 load_cell_3: -345310 load_cell_4: -345311 time_of_flight: 224
load_cell_1: -350973 load_cell_2: -350974 load_cell_3: -350973 load_cell_4: -350970 time_of_flight: 225
load_cell_1: -357636 load_cell_2: -357659 load_cell_3: -357731 load_cell_4: -357759 time_of_flight: 229
load_cell_1: -363026 load_cell_2: -363027 load_cell_3: -363026 load_cell_4: -363027 time_of_flight: 230
load_cell_1: -368889 load_cell_2: -368890 load_cell_3: -368898 load_cell_4: -368934 time_of_flight: 230
load_cell_1: -374700 load_cell_2: -374753 load_cell_3: -374769 load_cell_4: -374770 time_of_flight: 230
load_cell_1: -379443 load_cell_2: -379444 load_cell_3: -379443 load_cell_4: -379444 time_of_flight: 229
load_cell_1: -380345 load_cell_2: -380331 load_cell_3: -380353 load_cell_4: -380384 time_of_flight: 231
load_cell_1: -384830 load_cell_2: -384855 load_cell_3: -384854 load_cell_4: -384855 time_of_flight: 228
load_cell_1: -388812 load_cell_2: -388813 load_cell_3: -388812 load_cell_4: -388860 time_of_flight: 228
load_cell_1: -391302 load_cell_2: -391324 load_cell_3: -391316 load_cell_4: -391304 time_of_flight: 235
load_cell_1: -393506 load_cell_2: -393507 load_cell_3: -393506 load_cell_4: -393507 time_of_flight: 239
load_cell_1: -395144 load_cell_2: -395145 load_cell_3: -395102 load_cell_4: -395107 time_of_flight: 230
load_cell_1: -397915 load_cell_2: -397935 load_cell_3: -397918 load_cell_4: -397919 time_of_flight: 232
load_cell_1: -405131 load_cell_2: -405132 load_cell_3: -405131 load_cell_4: -405152 time_of_flight: 239
load_cell_1: -410486 load_cell_2: -410496 load_cell_3: -410522 load_cell_4: -410551 time_of_flight: 240
load_cell_1: -415905 load_cell_2: -415926 load_cell_3: -415925 load_cell_4: -415926 time_of_flight: 242
load_cell_1: -419630 load_cell_2: -419631 load_cell_3: -419630 load_cell_4: -419640 time_of_flight: 272
load_cell_1: -424458 load_cell_2: -424477 load_cell_3: -424518 load_cell_4: -424520 time_of_flight: 308
load_cell_1: -428489 load_cell_2: -428490 load_cell_3: -428489 load_cell_4: -428490 time_of_flight: 281
load_cell_1: -432923 load_cell_2: -432898 load_cell_3: -432933 load_cell_4: -432971 time_of_flight: 272
load_cell_1: -434629 load_cell_2: -434639 load_cell_3: -434633 load_cell_4: -434634 time_of_flight: 273
load_cell_1: -438512 load_cell_2: -438513 load_cell_3: -438512 load_cell_4: -438536 time_of_flight: 282
load_cell_1: -440799 load_cell_2: -440759 load_cell_3: -440789 load_cell_4: -440802 time_of_flight: 295
load_cell_1: -442604 load_cell_2: -442616 load_cell_3: -442615 load_cell_4: -442616 time_of_flight: 298
load_cell_1: -444998 load_cell_2: -444999 load_cell_3: -445022 load_cell_4: -445038 time_of_flight: 300
load_cell_1: -447072 load_cell_2: -447078 load_cell_3: -447098 load_cell_4: -447099 time_of_flight: 303
load_cell_1: -442114 load_cell_2: -442115 load_cell_3: -442114 load_cell_4: -442115 time_of_flight: 317
load_cell_1: -440991 load_cell_2: -441007 load_cell_3: -441057 load_cell_4: -441034 time_of_flight: 328
load_cell_1: -442262 load_cell_2: -442290 load_cell_3: -442289 load_cell_4: -442290 time_of_flight: 340
load_cell_1: -440238 load_cell_2: -440239 load_cell_3: -440238 load_cell_4: -440248 time_of_flight: 355
load_cell_1: -437212 load_cell_2: -437168 load_cell_3: -437183 load_cell_4: -437170 time_of_flight: 369
load_cell_1: -434249 load_cell_2: -434250 load_cell_3: -434249 load_cell_4: -434250 time_of_flight: 380
load_cell_1: -405064 load_cell_2: -404553 load_cell_3: -402534 load_cell_4: -402519 time_of_flight: 382
load_cell_1: -343749 load_cell_2: -344302 load_cell_3: -344301 load_cell_4: -344302 time_of_flight: 375
load_cell_1: -345570 load_cell_2: -345571 load_cell_3: -345570 load_cell_4: -345842 time_of_flight: 374
load_cell_1: -342742 load_cell_2: -342648 load_cell_3: -342474 load_cell_4: -342475 time_of_flight: 376
load_cell_1: -347948 load_cell_2: -347949 load_cell_3: -347948 load_cell_4: -347949 time_of_flight: 375
load_cell_1: -344888 load_cell_2: -344867 load_cell_3: -344818 load_cell_4: -345159 time_of_flight: 376
load_cell_1: -341994 load_cell_2: -341761 load_cell_3: -341760 load_cell_4: -341761 time_of_flight: 372
load_cell_1: -353037 load_cell_2: -353038 load_cell_3: -353037 load_cell_4: -353031 time_of_flight: 379
load_cell_1: -367357 load_cell_2: -367491 load_cell_3: -367699 load_cell_4: -367675 time_of_flight: 396
load_cell_1: -378317 load_cell_2: -378318 load_cell_3: -378317 load_cell_4: -378318 time_of_flight: 410
load_cell_1: -382082 load_cell_2: -382096 load_cell_3: -382124 load_cell_4: -382275 time_of_flight: 427
load_cell_1: -382864 load_cell_2: -382999 load_cell_3: -382998 load_cell_4: -382999 time_of_flight: 440
load_cell_1: -380767 load_cell_2: -380768 load_cell_3: -380767 load_cell_4: -380818 time_of_flight: 449
load_cell_1: -379596 load_cell_2: -379612 load_cell_3: -379692 load_cell_4: -379714 time_of_flight: 458
load_cell_1: -377344 load_cell_2: -377345 load_cell_3: -377344 load_cell_4: -377345 time_of_flight: 468
load_cell_1: -375118 load_cell_2: -375119 load_cell_3: -375145 load_cell_4: -375069 time_of_flight: 477
load_cell_1: -373241 load_cell_2: -373203 load_cell_3: -373230 load_cell_4: -373231 time_of_flight: 486
load_cell_1: -370443 load_cell_2: -370444 load_cell_3: -370443 load_cell_4: -370444 time_of_flight: 500
load_cell_1: -367469 load_cell_2: -367470 load_cell_3: -367422 load_cell_4: -367511 time_of_flight: 512
load_cell_1: -364916 load_cell_2: -364959 load_cell_3: -364958 load_cell_4: -364959 time_of_flight: 518
load_cell_1: -362445 load_cell_2: -362446 load_cell_3: -362445 load_cell_4: -362468 time_of_flight: 527
load_cell_1: -360448 load_cell_2: -360440 load_cell_3: -360460 load_cell_4: -360507 time_of_flight: 530
load_cell_1: -357807 load_cell_2: -357808 load_cell_3: -357807 load_cell_4: -357808 time_of_flight: 543
load_cell_1: -355512 load_cell_2: -355513 load_cell_3: -355519 load_cell_4: -355517 time_of_flight: 551
load_cell_1: -353529 load_cell_2: -353487 load_cell_3: -353498 load_cell_4: -353499 time_of_flight: 564
load_cell_1: -350896 load_cell_2: -350897 load_cell_3: -350896 load_cell_4: -350856 time_of_flight: 571
load_cell_1: -348043 load_cell_2: -348049 load_cell_3: -348027 load_cell_4: -348008 time_of_flight: 588
load_cell_1: -345016 load_cell_2: -345029 load_cell_3: -345028 load_cell_4: -345029 time_of_flight: 604
load_cell_1: -341396 load_cell_2: -341397 load_cell_3: -341397 load_cell_4: -341437 time_of_flight: 617
load_cell_1: -340260 load_cell_2: -340284 load_cell_3: -340286 load_cell_4: -340287 time_of_flight: 620
load_cell_1: -339433 load_cell_2: -339434 load_cell_3: -339433 load_cell_4: -339434 time_of_flight: 632
load_cell_1: -337780 load_cell_2: -337783 load_cell_3: -337749 load_cell_4: -337733 time_of_flight: 637
load_cell_1: -336661 load_cell_2: -336664 load_cell_3: -336663 load_cell_4: -336664 time_of_flight: 632
load_cell_1: -335949 load_cell_2: -335950 load_cell_3: -335949 load_cell_4: -335958 time_of_flight: 632
load_cell_1: -335469 load_cell_2: -335477 load_cell_3: -335518 load_cell_4: -335502 time_of_flight: 630
load_cell_1: -335176 load_cell_2: -335177 load_cell_3: -335176 load_cell_4: -335177 time_of_flight: 633
load_cell_1: -334923 load_cell_2: -334924 load_cell_3: -334928 load_cell_4: -334936 time_of_flight: 638
load_cell_1: -334687 load_cell_2: -334711 load_cell_3: -334710 load_cell_4: -334711 time_of_flight: 636
load_cell_1: -334539 load_cell_2: -334540 load_cell_3: -334539 load_cell_4: -334537 time_of_flight: 636
load_cell_1: -334384 load_cell_2: -334417 load_cell_3: -334445 load_cell_4: -334449 time_of_flight: 630
load_cell_1: -334244 load_cell_2: -334234 load_cell_3: -334233 load_cell_4: -334234 time_of_flight: 635
load_cell_1: -334086 load_cell_2: -334087 load_cell_3: -334067 load_cell_4: -334122 time_of_flight: 635
load_cell_1: -334095 load_cell_2: -334055 load_cell_3: -334026 load_cell_4: -334027 time_of_flight: 632
load_cell_1: -333820 load_cell_2: -333821 load_cell_3: -333820 load_cell_4: -333821 time_of_flight: 633
load_cell_1: -333770 load_cell_2: -333775 load_cell_3: -333773 load_cell_4: -333793 time_of_flight: 631
load_cell_1: -333700 load_cell_2: -333683 load_cell_3: -333682 load_cell_4: -333683 time_of_flight: 631
load_cell_1: -333603 load_cell_2: -333604 load_cell_3: -333600 load_cell_4: -333636 time_of_flight: 631
load_cell_1: -333509 load_cell_2: -333546 load_cell_3: -333543 load_cell_4: -333544 time_of_flight: 630
load_cell_1: -333449 load_cell_2: -333450 load_cell_3: -333449 load_cell_4: -333450 time_of_flight: 630
load_cell_1: -333390 load_cell_2: -333391 load_cell_3: -333390 load_cell_4: -333374 time_of_flight: 630
